,0,1
0,0.6652318926889246,0.3347681073110754
1,0.6395049001668385,0.3604950998331616
2,0.9778538196320563,0.02214618036794372
3,0.9177047967924649,0.0822952032075351
4,0.8876228449827636,0.11237715501723643
5,0.6911055848438963,0.30889441515610366
6,0.6010617010026187,0.39893829899738126
7,0.7481633686084457,0.2518366313915543
8,0.7981292947343253,0.20187070526567472
9,0.8104903435626745,0.1895096564373255
10,0.19868720353267288,0.8013127964673271
11,0.957409703046322,0.042590296953678004
12,0.29174069870376684,0.7082593012962332
13,0.6490972084123415,0.35090279158765847
14,0.8549646305412211,0.14503536945877893
15,0.5672973517565345,0.4327026482434655
16,0.7479446585201978,0.25205534147980224
17,0.3436078596951426,0.6563921403048574
18,0.9192876859161749,0.08071231408382504
19,0.5342286991535873,0.4657713008464127
20,0.1670634078222376,0.8329365921777624
21,0.8371277402034352,0.16287225979656486
22,0.8936817636730436,0.10631823632695635
23,0.6857803281362603,0.31421967186373967
24,0.9166672040519609,0.08333279594803912
25,0.9528725387814836,0.04712746121851638
26,0.6654919179680089,0.3345080820319911
27,0.7961776438220873,0.20382235617791264
28,0.9721161532154605,0.027883846784539434
29,0.9355861346696633,0.06441386533033663
30,0.9110989834054868,0.08890101659451322
31,0.5538148406827128,0.44618515931728714
32,0.8972470906961408,0.10275290930385912
33,0.9038576385747494,0.09614236142525051
34,0.8163749522404861,0.18362504775951394
35,0.7549177256122912,0.2450822743877088
36,0.8332087108842184,0.16679128911578153
37,0.8643840591967298,0.13561594080327027
38,0.4989161181002897,0.5010838818997103
39,0.5547707066003501,0.4452292933996499
40,0.32695318095572545,0.6730468190442745
41,0.8499068686178121,0.1500931313821879
42,0.7292428909221423,0.27075710907785766
43,0.746586219848159,0.25341378015184096
44,0.5497948544919202,0.45020514550807983
45,0.828418920097769,0.17158107990223104
46,0.6295552504499116,0.3704447495500885
47,0.9004221040232298,0.0995778959767702
48,0.45265663890109253,0.5473433610989075
49,0.5189940725994074,0.48100592740059256
50,0.9482397710209652,0.05176022897903481
51,0.7467255974632245,0.2532744025367754
52,0.8411299124566295,0.15887008754337054
53,0.7310009359297975,0.26899906407020246
54,0.20145886074977848,0.7985411392502215
55,0.7401092197619678,0.25989078023803225
56,0.35233995731529866,0.6476600426847013
57,0.6718912506951904,0.3281087493048096
58,0.5811677561536637,0.41883224384633627
59,0.9223696180159329,0.07763038198406716
60,0.6864576154953683,0.3135423845046316
61,0.5164929996246914,0.4835070003753085
62,0.7253994328734341,0.27460056712656583
63,0.9450630891244222,0.0549369108755778
64,0.9069768367126699,0.09302316328733005
65,0.17585589606026375,0.8241441039397363
66,0.857627682757968,0.142372317242032
67,0.7518194998988363,0.24818050010116363
68,0.9230012648266043,0.07699873517339574
69,0.8063159244501727,0.19368407554982728
70,0.9472528155509401,0.052747184449059924
71,0.9632047408672182,0.03679525913278177
72,0.7234250082670401,0.2765749917329599
73,0.9016113963920045,0.09838860360799546
74,0.3574999090515122,0.6425000909484878
75,0.7575924857238738,0.24240751427612622
76,0.16940016254152435,0.8305998374584757
77,0.8760514768132472,0.12394852318675273
78,0.6865796940133928,0.31342030598660725
79,0.8616290549989993,0.1383709450010007
80,0.8608515826693031,0.13914841733069694
81,0.832639898251351,0.167360101748649
82,0.9081584499693165,0.09184155003068356
83,0.701459095070134,0.2985409049298659
84,0.15403956660342544,0.8459604333965746
85,0.7318678275237852,0.2681321724762148
86,0.4522877776887816,0.5477122223112184
87,0.6925648110115065,0.30743518898849354
88,0.5965880825250425,0.4034119174749575
89,0.5291812716032963,0.4708187283967037
90,0.4507003359570798,0.5492996640429202
91,0.6441967836110717,0.3558032163889283
92,0.6818340354501409,0.3181659645498592
93,0.6065871872962704,0.39341281270372963
94,0.8072883891849165,0.1927116108150835
95,0.19139316551309948,0.8086068344869005
96,0.35059539077830015,0.6494046092216998
97,0.515910316116486,0.4840896838835141
98,0.24351009882393482,0.7564899011760652
99,0.8609202772174102,0.13907972278258984
100,0.18797314231697693,0.8120268576830231
101,0.8038574001226395,0.19614259987736044
102,0.641785309088285,0.358214690911715
103,0.5821751670464113,0.4178248329535888
104,0.547468698165096,0.45253130183490403
105,0.8938894496622495,0.10611055033775053
106,0.8635963159097194,0.1364036840902806
107,0.633790118120364,0.36620988187963605
108,0.5493282687916969,0.450671731208303
109,0.7693406352454228,0.2306593647545772
110,0.7392424167729821,0.2607575832270179
111,0.30061475516371927,0.6993852448362807
112,0.7545958802842786,0.2454041197157214
113,0.6548388860115792,0.3451611139884208
114,0.8438259973619857,0.15617400263801434
115,0.8841277883208017,0.1158722116791983
116,0.7332241792413695,0.2667758207586305
117,0.7466000507089358,0.25339994929106424
118,0.846727519140307,0.153272480859693
119,0.49905233345749933,0.5009476665425007
120,0.9142378218263814,0.08576217817361867
121,0.634307881429611,0.3656921185703889
122,0.9489670084839696,0.051032991516030364
123,0.623830243854159,0.37616975614584097
124,0.12219643281124748,0.8778035671887525
125,0.8489190078147557,0.15108099218524423
126,0.9223446534767361,0.07765534652326386
127,0.9016918947763845,0.09830810522361551
128,0.8889770757783108,0.11102292422168922
129,0.7149948431791153,0.28500515682088473
130,0.9040305479111993,0.09596945208880069
131,0.28321952449016696,0.716780475509833
132,0.2632320232811506,0.7367679767188494
133,0.833850003707901,0.16614999629209903
134,0.8441733619016765,0.1558266380983236
135,0.5068716631562711,0.4931283368437289
136,0.2934677572191343,0.7065322427808657
137,0.6906910434684539,0.3093089565315461
138,0.5953365652689808,0.4046634347310192
139,0.4844830601405813,0.5155169398594187
140,0.588148772099693,0.411851227900307
141,0.20777290050332264,0.7922270994966774
142,0.24981708905978373,0.7501829109402163
143,0.7212816177908348,0.2787183822091653
144,0.9050357473718779,0.09496425262812214
145,0.5860519168477499,0.41394808315225007
146,0.9241641752061808,0.07583582479381926
147,0.7798795035990856,0.22012049640091438
148,0.9115607276625723,0.08843927233742765
149,0.7338002370813999,0.26619976291860015
150,0.6837200309080947,0.31627996909190526
151,0.6983663666065832,0.30163363339341676
152,0.9547508653450634,0.045249134654936685
153,0.9575313143115682,0.04246868568843176
154,0.8099474790122855,0.1900525209877145
155,0.8200792618172408,0.17992073818275925
156,0.8156173413130363,0.18438265868696366
157,0.6184035731321454,0.38159642686785455
158,0.7748548670503639,0.22514513294963617
159,0.5398181448981063,0.46018185510189363
160,0.2721065666722867,0.7278934333277133
161,0.3323163223705786,0.6676836776294214
162,0.8035609546861484,0.19643904531385153
163,0.5778171398277652,0.42218286017223483
164,0.7553368999292812,0.24466310007071881
165,0.9148995709776354,0.08510042902236455
166,0.2277378075896982,0.7722621924103018
167,0.6831207196055856,0.3168792803944144
168,0.9554615113305259,0.04453848866947409
169,0.9600055498585506,0.039994450141449464
170,0.7260079614084329,0.2739920385915671
171,0.7397843314958199,0.26021566850418004
172,0.8659580643499832,0.13404193565001676
173,0.7118124615269379,0.28818753847306217
174,0.43349674390115567,0.5665032560988443
175,0.7768588615523675,0.22314113844763245
176,0.1806574517102788,0.8193425482897212
177,0.9863721466122475,0.013627853387752499
178,0.9265334914577981,0.07346650854220196
